project_id,questions_count
26167531,41
165433,34
136182512,1
281804607,27
1621238,17
31292754,770
143473910,874
97813441,34
154888,7
20547,40
43982663,1161
34880846,1
43595136,91
234978122,1
42249040,1
43038779,10
8460291,1
2117769,8
96031913,1
137785389,58497
32087385,26
29650939,2
216373471,1
166572,1
620760,1
4944763,17
3690632,1
108417864,8
203551134,72
24161806,1
42582199,3
82077268,144
8806972,2
31433548,83477
56044513,2
15800311,1
13325401,3
39651750,1
69450676,1
1316368,8
248797890,101
147069989,1390
46711019,657
1914120,10
52905093,129
142542006,3
29247697,5
9291683,67
151597119,10
133578467,18
7547398,12
7361561,19984
62193155,968
44523781,3
44693020,7
15029669,3
8812503,17
8558090,7
25338068,25
132981631,154
126594867,6
93527560,1
2024421,3
53002916,126
48168902,5
78890916,1
13188185,6
13730014,417
54280995,2
55883121,18
830324,11
66842319,8
27854923,929
58723373,1
3665229,5
98695934,14
144558951,2
289628538,212
38824186,8
102618473,18
1864004,1
225671789,231
48369985,12
104735756,3
2789370,6
93956931,26
43672615,36
35329708,2
98033724,1729
4325614,2146
211625959,7
126200813,3
18501927,1
191205832,13
5049621,1
19658570,1517
13595440,3
209655898,7
1034672,215
37036714,8
17457558,56
78870047,21
829915,1
140343224,1
18150893,25
11930304,2
124411763,1
21737061,12
2277989,10
54407604,1
31339163,2
63270742,13
1320319,8
55053176,5
12645780,10
11592040,2
4720737,3
6475842,7
28789863,1
11579275,296
23332040,3
46242162,4
35679086,358
489287,6
1384794,51
89629521,55911
15151832,36
2753646,2
31424899,94
16898932,1356
9798451,9
16915581,1
29328136,24
71483729,3686
196386909,1
10389547,2
60884795,24
12822755,7
73261751,9
154829,71260
130896044,3
7559826,1
178287727,63
16025583,2
202958509,32
5847024,1163
39522537,11
812794,4
178292829,29
75481260,16
103825053,3
590482,32
858151,9
264516696,32
46529198,1
5040057,8
34304771,95
50728220,30
23447777,1
31793995,1
23330214,3
14237621,1
867605,63
121277752,86
20896532,13
4272697,20
38408989,42344
75613136,426
105735897,4393
17215361,1
112029525,3
5550556,37713
626919,204
1721407,1
171915396,1
84607064,19
146200962,37
63782254,13
236299679,6128
74013861,23279
11049768,2
130369017,1
287075113,308
47832338,60
478110,3
8082482,113
13573524,4
618104,2
107491064,244
9088826,1200
8756512,1
159494117,34
8677219,3
17106668,3926
90254475,63
118475451,23
28610434,8
607700,11
56892509,11
198362227,3
30123065,1
294214,2
14027652,2
6054843,74862
13524954,95
2935680,5
237523651,10
20776892,7
357727,2
7241039,8
7284265,4
100292238,3
49777331,173
194523292,68
27186287,1
17562545,1
37547860,2
141916833,2
46858990,1468
3260018,1
26954989,1
158812162,1
132669533,2
69505297,11
61828001,283
15102551,231
326025,6
106585305,3
15713954,2
15429130,305
119881265,67
62281153,631
13966235,20
107504805,73
2663201,1102
134872663,718
48350919,3
48735825,3
90675549,2
30464700,84
100219377,1
48551683,17
77422529,6
13018329,17
88164425,30
108687920,32
58131929,30
49915175,11
1803105,1
3732596,14
9863254,1
4519005,3
28546877,3
91676091,9
55976894,102
89026317,97
211884317,19
28909038,2
677290,6
120407973,323
22663959,52
144108814,2
235259286,5
71779667,1
35554410,1
57187184,3
6772137,3
65854251,4
2521416,1233
20485854,5
205457108,532
115859525,21287
106047945,1
146862159,1
30527166,327
4034736,1
94599289,4575
92907544,84
62234930,106754
153462623,1
207059648,28
85768535,30
62196678,174
258661876,4
38640473,14
94199155,5
6430758,54
16700610,2
72153857,12
52628247,2
8238707,1
1289893,2
65887972,1925
4576639,2
1858577,10
199397017,1263
24427655,4
1945,57
64530111,3
6949882,547
21214930,3
158105463,272634
128102393,118
29137950,270
3554474,1
1536544,148
108968308,201765
19626331,7581
29198816,2580
47157595,1
25441251,7109
28041363,2
19528279,18545
15263703,26
33250810,17
1952553,1
46015484,1330
25207823,1
282414356,7
77892243,59
55653705,114
1627155,1
69335011,2
13223225,2
135040007,9
8419898,12
22461179,9
20570686,65
29377344,1
161677590,1
1030639,94
1791812,12
10178287,8
5789685,11
47181410,30
128862125,6
66780780,6
36507290,3
153862200,16126
20779309,3
389567,1
34431164,6
1077020,3
7334077,76
220000738,1
100720821,17
92437160,6
62127714,168
850888,1
19673248,4
32041481,1
9529503,20
72018343,3814
2125518,3
28352089,37
17359035,252
55368649,1
206028792,12
1076745,18
110595081,22
37813375,210
3149449,182
128686483,19
1429695,14620
34062811,15
85346945,4
45993608,133
18032080,796
25927619,94
3631442,1
4045584,1710
5597025,1
37290678,33
1919642,2
53890427,13
213881665,68
201951994,56
57897715,241
67433627,20
207549729,112
2736877,1
194277337,10
31557862,3
13788992,1202
3852518,1
33601590,26
9433873,9
19060490,56
65706780,3826
85345207,2
3114475,1
120822238,13
18770185,6
5397361,11
86247022,19
64134616,77
153215823,791
10061846,596082
9342234,2649
138501096,1
58348283,2
139964865,1
4695314,12
12437709,2
92782642,2
121444325,106
9221361,406020
80424409,10
179528948,7981
1186809,1
62029705,404
29011745,1
32012681,81
41876732,42
108695,4
14247148,1
43267343,1
1797486,9
33236450,49622
247875738,20
1474361,1
22452459,24
7297967,159
34862922,61
1035020,3
94847299,9288
53065948,6
39526043,25
188872462,9
134603968,1508
117385390,5
1273406,202
108230218,1
79507074,13
68964717,2
61827950,1
15503430,1
122583430,10
33173682,128
189325,4
49545007,5
43992099,70
30118557,2
11488873,2
1656266,23
19700217,24474
3910355,2
35429030,2
14828209,2
150993369,3
182704531,37
8186469,35
5538962,2
45939696,530
18158381,6
17271271,3797
151083521,1
8965013,71
50345563,79
6383869,4
20223305,164
23116127,1
39809720,4
123396143,270977
48786439,1057
4457488,7
42543469,2
13455982,1
365649,28
251644602,95
48054176,1
12920272,4
123315343,19
13223293,2
73134029,32
10366741,4
54106815,1
22543774,871
15372882,12
12425564,1
13147938,3
2977167,2
139286082,1247
71377580,23
28661438,499
35967803,30
149082884,1651
2515985,1
55319297,3
103643202,42
161797276,4397
37345620,6
12814992,18
22639946,17
78905462,3
32098440,41
38194414,12
14397180,1
90799909,55
229008575,78
9140913,1841
84920792,1
171626656,5
363916,9
73171943,10
137203715,2
8424376,4
145713929,3719
30015369,1
58137021,8
215039182,3
1784286,5
15273405,1
352942,1
70017227,20
5912693,2644
72789844,1
48047877,3
8710465,7724
59162236,580
71252770,108
67349397,131
721650,1688
38131381,2
114721772,206
787732,18
1150070,2
3664596,2
21428959,2
73479510,19
24808739,8
36937166,65
1521554,525
15142510,3
15681053,1
3072250,16
43059568,15
41651670,7161
68199362,2
132224945,1
19576268,90
12669962,4
14851447,1
36352502,3
67043961,14
55822298,8
70707445,73
18452130,1
58067297,166
26004516,1466
114297755,3001
71528932,1
2844724,5
15127744,120314
4197885,5986
5393808,1
20645277,2
122547330,8
10072638,17
4310865,1
103409,49
5299159,1
31759095,275
176084,1
54884094,11
491737,5
139907285,1
8015228,14
30084378,12
1324413,12
112598304,1
191786216,4208
24632286,156
13298841,3
84092668,21
118768989,14
105273089,1
72982810,2
1509861,7
175041403,2
95736081,1
127483385,13
115786877,5
165297436,3
49200090,5324
60489644,4
141743704,11
114296710,401
60237502,1
271828590,1
6025193,22
44502736,6
115407668,1
23930271,114280
25450599,1
30472297,1
75266602,53
184557077,1442
4605178,1
118976540,46
1424783,254
17598708,11
24693913,1
88438486,169
12313289,77
34642062,4436
1237619,1
700154,32
42824992,16
146728226,2
6351071,7
90796165,19138
103301797,3
162954042,83
117865715,3
23534175,66
16689979,20
139907310,1
97334728,10
6338380,1
65050615,4
102760477,398
99779838,172
43632210,3
67216543,36697
9405260,9
159351583,5
93300865,3
77442783,1180
96943966,1
114255285,4
51537337,9
10223466,27
15853117,14
41726417,1
570503,6932
1404829,2
11518014,3
44136892,1
62609044,2
143805279,20
70820054,23
8484967,58
4982510,2
70593004,1234
42810792,14
40788518,1124
24792726,1
24587417,5170
143209709,5
20430764,12
39147064,2
42738461,4
31821521,13831
70856121,6
2783600,11
17699116,7161
5664536,2
105586254,2
28233924,5473
13892709,1182
10179235,12
8025185,15
28860691,1
164270824,1
3207170,4
21792130,91
83130827,2
29623856,220
35692669,3623
12039327,1
131315254,1
62825717,398955
68394870,1
12773250,47882
140947874,1
252982952,1
11861434,8502
78661806,3
74011,2
84338608,1
181346,1
114157177,13
58033424,1
13181035,17
7157131,3
65160389,5794
50011102,1
1210795,83
71393664,6539
195097834,203895
34908042,7792
20357618,54
28094074,134
97465834,14
57391564,1
15602850,42358
94275048,333
22224545,2
19947242,145
61727297,1
49152949,2
60738162,2
2701980,4
18075256,1
657282,1
55852926,1
29371025,12703
137247827,1
100732025,23793
66486237,1
138674044,2
950968,7
4998872,1
46110502,58
2288534,24
31770106,7
10807784,25
3919729,18
124837760,1
167289943,30
34879127,13
74788180,1
501573,3
16913472,6
62111698,1
8371688,256
99689233,7
53485084,16385
39141541,31
6679556,12
72935135,11
39330705,3
67399212,1
3375197,7
28890319,1
3103406,5
89093322,1
78693501,10
19878084,13
25962002,1
21137327,114
138740014,1
206842012,113
196612897,19
35604995,1
512336,2
21144872,5
69503513,6
171780959,2664
5678391,1
10249558,34
85820377,448
20424760,1
55171754,1
2063660,35
15429833,10
15814602,5
20730441,1
88439927,22
150396294,1
5601089,10
4614506,1
26836024,1
1480066,8
25891103,5
156926195,9
43755222,1
122559482,1
13114353,1
1579398,3
19598148,10
60677900,3
199115298,129900
79571787,2
73362068,5
1531547,14
9538874,1
87375738,2
78966987,2
5865694,84
38988062,15439
1566831,2
6747990,60
261092900,2
82681667,3
46666202,1
78773103,1
43574035,2677
33746671,136
262275061,1
69662731,39
3041952,5413
168736310,40750
35699987,12
1146428,18
5290963,4
19951562,2
92592878,92
40792214,1
161846808,1
31306459,4
1315688,866
16857963,2
72400360,1
36543237,3721
61573702,118
101520334,1
20754248,20
2189386,1
5532236,370
24928494,63
163728503,329
43784538,765
165382230,177
59611649,1
640868,12
6767506,6
122975343,150
2057742,8
6440551,28
83979409,1103
136665624,31
72073177,4
45256981,43
18280229,5
63151506,2
1596211,1
107066636,2470
6625613,5
57444228,18
29813148,12
8292687,2
2301605,20
32905047,3
103679148,4
43916675,97
49378432,3
108329371,1
4748125,36
3098503,2
4590467,1
31426110,1
129149682,2
67836900,41
189342702,1
196949511,1
92706019,4
929628,6
50380775,3
39401817,41
3544556,14
71739027,463
186157988,17
133721640,1
12424451,2
71625714,2
2130627,53
24253280,16
67173280,2
11340403,3
62617139,40
155987757,190
58274171,132
32656538,3
111497187,305
8524549,15
4148423,21
111353828,2
2686202,1
54697803,2
12345160,4
89267079,778
1071899,1
175907190,10
99919287,609
30329872,1
81261750,7
3845428,2195
163630824,2
79508859,5
70677157,2
3546187,1
124948838,57054
6970004,76
1316499,2
102855734,954
175222504,290
15187542,5
94369653,1
56260814,2
51473177,8
32734884,1
206314293,2
23267191,2
123889707,3522
22546573,8
12491419,27
12643518,1
28745178,3
2098139,94
10066453,5
179165397,1
134611107,32
498035,8
118518135,7
13668558,1022
3945055,112
5364590,5
8553481,3
3263217,1
494824,11
54204184,1
74695306,3
249814436,20
118677188,11
22226733,4
182641888,1
54438276,306
13050340,1
29923134,1
14655654,1
791352,27
204286023,112
1553628,2
68416554,73153
78204739,1
21124822,6
180224254,90847
11448289,3
1878700,2
10706095,107
76247390,2
198614,1
10374408,117
52530770,4
52033173,1
14799121,1
75181940,1233
14504925,20
4288668,406140
4475080,2
3800545,85
131245864,14419
7136154,2
48145768,4
26986728,13
102657858,25
2957374,3
11864512,2
10754954,34
88950410,1
615096,578
113196300,84
21022069,2483
34795315,5
132659408,87
29803213,126
99284907,29436
162347061,7
20926348,1158
21296912,4414
2320857,2
29940346,1
36280328,4
2413268,26
3854471,10
976445,26
38301213,2
113935763,1
802525,1
20967807,1
219150643,2459
17562699,3
5628569,4
82225837,1
8287197,275
5708479,1
6530403,77
107554833,22
75724270,13
89335774,404
148566613,2803
18985701,1
81500046,878
1671811,204
48925865,7
82532601,4
58010265,7
34458389,6
125305533,1
46225578,1
23403886,36
3548430,513
50565788,1
23505915,1027
333504,2
41870442,2
42681499,6
12190067,1
23327957,2710
203723079,100
55917613,13
1155896,33
85005919,25
76284858,11
17444436,1
163782,8
103144048,593
166008577,2
118989987,2
88647250,2
19597469,39
82999,1
114768657,2
191732289,179
21345540,2
117127139,1
786450,2
19999011,18673
16921611,2
1503443,1
1919660,87
43534504,3
16830869,1
3543548,83409
62491810,1
64920647,2
553608,2
82329862,27623
69742783,494
21133313,8818
45066961,55828
118973621,1
107626347,4
22541875,67
1053216,158
81237087,451
44270224,569
68179984,1
12328480,6
9971691,9
118751888,10
1258156,5
6229442,196
56078966,1
106918941,1
22957733,66
49685674,25
2385165,4
8579002,21
42110336,60
134008831,13977
178633534,4
228661,11
62206457,96
21291278,1181
15804457,15
8464357,94
750260,1
10050401,1
102324163,1126
35144191,286
161720525,15
1163411,3
231611344,1
19294855,3
43764055,749
114990223,240
247909,172
38609228,105
10131155,83409
46550420,104
98464044,2
166774291,130
8407076,3
4163744,3
47459517,2
14578495,90
43431092,4
12707869,4170
72870054,2
65324353,2
2151686,3
6598451,12
26634362,201876
13329152,4
33907579,10
172547948,3
4756039,1
28787101,1
56356468,13
126064511,4
28090562,53
17670471,14
128887107,359
1744459,70
4115692,28
39249,19
158133488,225
146872815,1
96069916,9
23973944,19
7656569,3
16112592,2915
95801232,56
3436550,1
7135884,6
301941,17
945183,9
78284638,29102
46312428,1
195385831,1041
47216965,3
155652490,13136
104312567,2
79992041,1897
40118345,1
205401185,492
211765268,8304
698780,103
26941161,3
6275,7
247790202,3
8819910,2
2731036,66
72992975,1
140211113,7
37426031,3812
624053,485
221032,870
192797744,154462
1233481,5
115396302,135
903450,357
46155527,79
4848761,1
4515239,5
51023016,3
72937356,4
12114737,5
895991,1
90423733,65
55707455,2
15705892,1
102943358,1
437179,1
184873887,399
70782726,11
78282173,14139
26801757,33
160393513,1150
132838524,6
37747361,72
74259786,17
48251058,28
83698159,1
16762376,5990
29885013,15
49164741,2428
180606,2
82221724,73153
142368540,1
252953359,39
7886115,4669
180000793,3730
19767439,6
164697388,4
174522026,1
18273661,83
2710298,1
63963121,4244
28287262,1
8804093,18
12548438,11
81030492,2849
193124882,65
5845301,2
17608968,98
59180,6
28590,2
9132531,1
1410092,4577
156667108,9
5350919,1
65730326,1481
30711694,97
4112061,2787
6846202,519
22805292,1
237129001,6069
42940997,30
16644267,1
148067932,5994
24832336,1
40629943,28
1234371,10
32535636,639
19272847,1
5511026,1
101757672,2785
40019244,521
76041102,7
17812040,24
4378509,41
72844349,114
258494065,14
99333159,7163
1338173,12
39784924,4
87789865,1
108977556,14
136214214,7
148460842,2
127122199,2
83568737,1
9751165,20
65080725,73
18742839,1
48101757,13
104445551,1
22089162,2
5709354,3
67984466,196
1316096,28
41264511,29
5176034,1
185061658,7
126836820,4
2850402,2
159021,59
68416532,27
51036019,26
34527691,5994
2895944,3
55984,1
35428820,78
24965364,71
29357091,10
91284550,154462
7281004,8
43791031,120
15510723,3
17656062,3964
98263285,3
71492447,3
15934537,10
8237413,10
46019919,2
38671631,1
66826068,20
78785700,31
13420314,1
573503,14
28741462,16
36145590,4
47176049,3
31986253,31
99451876,64
174762036,1
116390404,2
21432552,11
99078,2
156285001,1
10545480,220
87712640,26
27313051,63
160402925,2
96782566,7
218143155,297
307476,15
12433700,14797
48756335,640
46452831,3489
230482476,6
46794963,1215
15801991,39
30112103,2
68242587,2
70674502,969
72381677,31
220391287,2
23837751,3
11994153,2
135535614,1
21514074,1635
40045203,1
231028812,7154
29894924,557
23852265,5
39452345,24
156664048,1454
3331232,10
135194558,1571
39057765,1
58956476,2835
13294494,24215
235634278,1
6962080,1
2247604,1
1069998,2
6314638,65
17232918,18
18117964,99
10658331,4
46151675,2
140588423,988
26230485,323
28732104,713
2830628,4
13721678,8
71285369,1
6042504,8
12903179,9
17575379,154
501254,6
19078059,4
98117048,8861
18470996,3
1085124,10
1474418,1
10883267,12
58445698,9
120491515,9117
79264959,13
132635545,112
260286392,1
79814267,2
107540288,4
53811164,1
16409773,25
46299491,15
93927469,13
115991064,239
21957658,2237
51281583,56
96154965,83434
45062607,1
22960264,168
31218772,1
301567,16
41540024,47
59315128,65
105997676,36
5729415,150746
24763724,2
15208497,25
32789799,2
6012320,9
168454867,1
87799114,4
94585207,1
13383272,1
73347704,203
8243961,46
54448870,1
72269646,3
73673710,40
934933,1
155298585,3
30216981,1
152762354,1
5180875,1
26917250,1
10038404,182
16667395,4
10217199,5
8901619,19
4315362,104
11202663,94
22016573,652
62879057,98
5497369,676
28383189,1
94270374,15
103944225,1
4468869,5
21544227,213
33493915,312
533328,8
119901830,2576
867973,187
52611782,1
619240,65
4007590,1
103193828,2
88019063,1
7152983,9
101254765,1
70798890,3
1293076,310
5340352,1
27924727,1
19792187,1
105806605,1
28554695,16
45273168,14
207716532,62
145373872,5813
76137118,1292
6747212,6
74579140,7
4194102,6
2543251,4
29744851,212
102377890,9
35700184,1985
33219431,10
4211726,1
50849377,10
21910770,6
87163668,1453
66953576,3
201102332,5
30148585,2
237962302,16
170691743,7
33567586,1
11830269,16
9654006,1
17270540,475513
140419647,1508
16020818,1
3694562,254
25895705,14
5786856,12
173365610,4345
203701292,247
186890446,5
89449100,5
148480967,1
65782263,4
180885690,58215
55125415,1
57265203,9
3046496,32
84145149,1
454477,46199
50786098,4
90845873,1
529574,4
3114016,505
189969701,6
3426725,3
1610770,63
114986363,1
40706011,1
85615363,2
42244149,5
21520414,15
45794987,3
45352832,56
176275589,1
52140608,256
4930785,2
10866618,1
13172948,30
16522651,19
2002483,2474
38816460,5
185396392,5
3348677,216
3720604,475515
12050336,1
53186666,1
52271379,1
114915912,13
6292751,4
147058643,3476
4313847,2
4582627,4
1206024,17
40501296,1
38496052,98
42975057,1699
80996573,146
85031971,358
3602044,3
261905360,255
181677559,1
173217201,697
5538835,8520
123507133,13
89049212,3
11004851,1
5609112,1
2321202,8
24009679,118
40627939,30
23414064,4
92079585,15494
6554684,6
23291684,170
8578536,1
3925157,217
5316748,1
68239979,8
123328,47
3167110,1
16216598,12281
185786725,4
190275430,8
128151266,20
3381635,355
52468237,1
32055422,1
63328917,3
1848246,3
48963359,2
130472052,28
31445296,30
23102390,2
3301892,27
7095300,19
50349114,4
202215,131
187610510,17
73831397,10
22015631,253
3759178,45
126669030,2470
5226803,15
112066738,1
32962054,1
107385967,4
89471646,2
20925364,128
40043948,45
13075200,2
75781495,5472
217045239,391
43723911,10
261141187,3
39037617,68
176338719,1
52641298,4
5394752,6834
1748684,7
121114137,2
11070374,19
19343779,2
46920047,5
37096474,5
52597333,17923
122282872,144
19911085,3
60100466,1
189431298,2
9634196,69
160834617,4
163857480,28
1168299,44
4758997,1
144499900,1
29105401,6
199368521,1
9252545,20
24180560,2
34913514,7513
63252882,1
131061336,3
28915818,9
134016527,7
8321812,7
20884729,2
6145206,18
9610247,2
19279792,8
9431054,28
231708652,103
41334367,2
43721925,19
162186933,3512
7118508,542
216315264,475415
32364517,75148
52469683,2
2597357,7
10163704,2
11527775,3
235939479,1
21759797,13
115016803,6
17328338,1
41420773,8
62449869,1
111825374,2
96902421,68
37793722,1
22563615,1
52210304,2
56801073,4
3943003,16
106327778,1
3044137,27499
59545562,710
1198944,18
6763948,1
53953906,324
20941526,2
22058743,481
172733240,1
21404304,10
505209,4
234192998,635
8844630,1
74478601,1
43971874,56
131825974,3
33952074,48
36871711,1
128728464,4
42085260,29165
5466926,28
67991299,52
34115479,1
8277713,457
132350843,2
109824764,23
36989629,2
91768585,3
101262447,457
165449400,3
6251961,675
30324513,4
24000641,3
54863321,16276
50157079,35
192234897,4
22615249,2
167350448,2
44596492,1
1738479,4
6080673,399
54006354,30
69917628,1
132558275,4
8846799,13
16464169,1
2673404,39
18317184,29
1330813,32
3049862,126
78289526,3
195914541,18
21107429,2
1681225,4
37655247,1
41344626,1
5889953,902
88188506,16
1066171,49
176581314,4
35161201,3961
44607195,272
152815320,1504
73566850,1
43949742,2
16663759,4
10424553,182
8388912,21
148587453,14
140282743,2637
122945974,94
81664383,5
41683293,1
61152815,16
76020516,2
38271178,2
198898598,2
3202717,1
7445448,1
9604495,3
127112666,1
38879972,3
83732863,1
13916076,175
15132393,5
90369293,8173
7921691,203
8626067,20
83486064,3073
20266254,10
158098636,1
186035796,43486
20714119,1
67905161,6
11400514,15760
24092835,1
27522233,7
166152635,1
2084777,222
2527239,3
880770,11
54394664,285
85660,38
33738447,123
1688262,266
2001551,134
13462160,1
3996476,520
27009923,2150
17046292,24
117091004,105
1033853,66014
82943083,1071
127042610,13
4490173,6
107143133,331
123606765,44
24729476,4
156346,1
37720488,13
120951662,1
117000645,1
11336901,1
157999453,1
48540562,3
65791586,48
126931815,2
924581,78
35321576,50
48867725,2
43622188,5
2070843,21
52478762,299
98994565,6
74754297,16
6747452,5
120514388,19
27386039,15493
2188099,9
7767182,1638
41380230,32636
3284069,1
10052994,1
85296224,1
49802969,7183
78399048,35
982634,17
80564762,183
767607,2
29606816,1
142558852,15
65122149,6
137141334,1
294614,2
120200744,157
38693335,1
1028816,1
1258605,22
1209929,75
118996039,443
119246604,17
102757700,203
11837082,1
45624559,7
23827556,8
10034727,2
105094044,12
49380999,32
67365257,5
273881,10
3231063,11222
97208861,1
11940974,1
63883537,10
10985360,45
6637653,1333
20084397,311
16275122,3372
64064536,7
3355155,26
82791993,96
41012501,1
21326855,3
65136727,47
126819032,2
9206540,15
4194908,179
390326,10
26216329,44
8649229,4
123055424,1
229882552,599
12966709,8
25100369,16
86907127,10
175572658,27
247849447,42
150888619,9
40724726,4
42816069,190
188088221,3338
19504013,1
1433502,1
6339911,12
680541,16
19438278,4705
143469762,4
41516231,27
62069396,98
99468636,18
5379961,2
791219,30
70337112,121
12601945,13
27316544,44
25334764,1
67628760,1
266288,33
109052620,60
21750896,80
6782974,27
2039179,1
6921409,10
36823627,3
140734665,7
140902104,8262
144774873,1
192634486,1
6475241,13
35744167,30
25766849,3
92457409,3
90769108,2
8323509,12
46261373,49
105996,41
185667341,706
1620438,101
61591015,1
131451838,97450
8166732,1
310019917,244
10086817,1
66322178,2
116036636,2226
124369770,1
17180970,206
74264485,11
3024190,133
37438500,4
1099060,3
536411,3
8899410,3389
5748636,147
93086929,145
30942204,892
92543031,7
117338320,2
60483485,85
181975248,6
715080,1
71536246,4243
42219972,2
5786984,29
12773222,1
94017711,7
25960491,38181
2407084,241
3889197,65
1797692,312
46144496,5316
2784274,4
8289861,1
114904242,8
161825621,5
10183457,2
11487504,6
87241872,5
83367264,2
28101522,37
63279189,1
133377275,2888
34362038,4
50351931,16
90044689,2
13310568,4
98490554,7598
95866709,3
65958594,30
5404732,1
44026657,6
82291672,17
11796355,820310
215649623,1
12019383,337
58616981,948
39740335,2
13461044,2
24373540,80
41836881,1
133584278,6
8764888,8149
10067479,2
5733959,2
69380467,36
95995977,7
5940101,11
8788861,5
81550578,2
54479106,6
145298117,367
25742381,2
1123725,7
6011756,5
5961999,4
20425,1
8315863,2
135759422,51
17670458,466
58691635,10
3409083,2
9090506,1445
27635242,1
93699852,7
43200635,1457
716736,2
76535478,6
29999505,341
111596732,1
2313371,69
7883714,1
103691639,8
27889440,126
95357221,2
73105904,4
176201464,48
22124750,83
7436058,23
37012297,1855
94727588,1
107375777,11
108261564,195
6661519,2
31823857,1
30141536,1
46293809,6
67990936,20
45790755,16
31547968,41
28795987,5995
166555758,5
3959739,2
155038875,75
89856870,2
106515432,14
7893220,1
42919437,6
2736480,25
11796195,1
24513798,7
15237269,29
4264971,47
24688601,1
102980762,1611
25012499,2
16405796,1
446086,1501
32118519,1
49351694,18
76943891,113
127861007,46
57283057,6159
29353471,33
84788318,615
112904478,1
224959297,15320
4304643,19
3374178,2
40340960,6
5984395,2
3059377,377
16811570,1
65961170,29
38103069,2
28606,1
63961525,69
140453542,20
121190395,113
261283923,2
11923310,278
36605751,15
128400174,7966
434077,110
30780129,18
10018894,592
5983182,10
15363699,48
33873677,12
30254409,8093
21340510,43
36260149,8644
78456127,3
348131,5
40762431,5995
234065,3
70202630,1
10435800,35
100158101,10
92479010,1276
155649584,360
3169958,5932
5733912,19
163492945,3
111557147,49
530346,348
104942928,2
30559275,4
7923887,2
9267597,1
122676269,2
25603410,4999
3302348,6
143195936,1
52299866,4286
26105589,792
38902636,100
13718462,1
147612342,1052
18932342,1
18150451,1030
1805610,10
7285397,167
14214242,76
2643157,21
116110955,263
94131608,1
9948347,1
262082775,2
91180663,1254
123522764,1
1797789,2
3113640,16
32749370,6
26802612,259092
161674156,187
37989820,12
105951164,1
132346,3
20823505,4
11432,4
104263174,4
161095292,4
28251951,4
90793525,22
680738,3039
9676923,4
5303066,1
191222761,26
132914428,135
104307778,15
7084905,1
239777191,24
107311594,4
13590413,22
124370112,1
186785087,1
38037507,9
971134,51
39856566,2
18764735,355
2396600,16
209459144,1
36064393,129
5936145,14
3276848,17
80890819,3
3424825,1
89260100,4999
233508721,52
47972012,10
163956049,1
127421069,20
2350130,3963
32323260,31
1912053,27
166596821,3
366441,14
62587127,9
90098,886
1695215,1
35890205,1
21388467,4
69590150,1
17513371,414
10391723,2
67992655,1
27049479,12
692654,57
51731810,2192
145094499,1
17061305,1
27857691,24053
259433997,156
94145668,4
60956220,3718
164991369,6
10676917,3
8180452,30
5461882,7
33817972,6
201749069,12
73927468,3
52148594,11
306463572,2
23041972,16
96650,2
36035748,1
80650017,36
22179893,2
107909,2
67875331,3
131679443,16
5538818,52541
72187455,1021
21057585,22
61891764,490
151186173,1
12899663,1835
4425387,13
1155046,15
41905591,11
33515718,2
38104221,4
176708866,901
16431468,2
18068554,818
5610841,3
37487051,2
62513582,7
5053155,2
922063,55
354884,27
199399181,10
67801286,1637
24388156,5
9816679,2
152950180,2
27896013,672
63559077,2
27061912,5
58783512,1639
152379960,4
163543441,2325
131072921,27
13426098,15
113526794,10
14134912,2
7082290,5
110372828,9
11055963,5995
7884662,191837
26200089,135
252209280,45
25295409,8
80382940,3
8131112,1
132638958,352
1813046,6
150520798,8
12895606,182
119735212,1
61495087,10
11894308,1
60993650,10
106127589,9
62457516,424
29444171,3
50438488,1
38025845,40
53783646,1660
63361134,1
65026667,5
3069643,3
23026081,6
116063989,20
644997,3
14253654,1
20552899,5
1593496,2
4257297,68
52974041,1
11249539,7160
74324432,21
182798457,26
1444475,3
7772830,74
80625394,78
15352495,8
42843402,2269
28552354,198
81253735,843
56099345,219
5722848,7
5743660,9
30791823,14
84799251,2
6997375,6
59575358,19786
42243692,6
104461467,64
2497358,2
8869566,2
12921275,1
29135669,21
233190209,21
9606172,14
28938268,491
31042508,31134
7679233,2
232854155,67
73817045,21
5363117,1
31722200,32
122769906,370
76303050,1
12610153,5
73332164,132
11102764,525
123670838,65
15427682,1
49405109,24676
18161218,148
36410494,9
54336229,1
128871547,8
775086,2
82537329,2
32743498,15
13122373,5
39854046,5
15004504,3
14523716,196495
1537409,3
65659765,75
90311362,102
209112838,2
10240326,6159
45945335,81410
14875275,3
131015783,327
46449337,1583
243365296,1
4525191,2101
327652,13
32407131,2
97098572,9772
178356757,1
97382188,9
1365656,3
844688,7
48537264,162
126609777,3
63989390,1
77081673,5
5677256,4
43632175,3
18378441,1
76754065,1
18157561,1
175349798,1
7590607,2
6534153,3
32360093,1
140740902,1
7478314,4026
2467971,9503
8001232,14
42847560,31
85901727,1
3734317,94
66443830,1
18887610,1
92060516,1
138335708,1
71168391,18
197176365,69
292503186,1
10531161,33742
82853174,21813
179556854,4
53801309,3
9552354,5
30818918,107
53502006,3714
92983150,1
108152410,1
6942426,2
198213783,1995
82285879,1
383101,2177
51867771,46
62654264,2
78460122,2
67164242,1
6740195,1
66860241,11
36900260,4105
1523029,8
24024340,24
244208883,218
77753230,1
19543900,1
